title,thumbnail,short_content,write_time,link,company
"멕 관세 낮추고 FA-50 길 넓힌다…한·멕, 20년 만에 시장개방 시동",https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092500072h.jpg,,2026-09-25 03:58,https://m.edaily.co.kr/News/Read?newsId=01312006645583728&mediaCodeNo=257,이데일리
"이 대통령 “북 포로 송환 비공개 합의 어긴 우크라, 많이 아쉬워”",https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092500020h.jpg,,2026-09-25 00:34,https://m.edaily.co.kr/News/Read?newsId=01174246645583728&mediaCodeNo=257,이데일리
“사실 왜곡” 합참 장문 해명했는데…10분 만에 한동훈 “한심”,https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092500026h.jpg,,2026-09-24 22:32,https://m.edaily.co.kr/News/Read?newsId=03188166645583400&mediaCodeNo=257,이데일리
"김장겸, 한준호에 ""당 차원 고발"" 예고…'항의전화' 공방 격화",https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092400658h.jpg,,2026-09-24 22:30,https://m.edaily.co.kr/News/Read?newsId=03178326645583400&mediaCodeNo=257,이데일리
육군 제7보병사단 장병들과 간담회 갖는 강신철 국방부 장관,https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092400588h.jpg,,2026-09-24 20:54,https://m.edaily.co.kr/News/Read?newsId=02810966645583400&mediaCodeNo=257,이데일리
육군 제7보병사단 장병들 격려하는 강신철 국방부 장관,https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092400587h.jpg,,2026-09-24 20:54,https://m.edaily.co.kr/News/Read?newsId=02807686645583400&mediaCodeNo=257,이데일리
육군 제7보병사단 장병들과 오찬 함께하는 강신철 국방부 장관,https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092400586h.jpg,,2026-09-24 20:54,https://m.edaily.co.kr/News/Read?newsId=02804406645583400&mediaCodeNo=257,이데일리
육군 제7보병사단 GOP대대 지휘통제실에서 작전상황을 보고받는 강신철 국방부 장관,https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092400585h.jpg,,2026-09-24 20:53,https://m.edaily.co.kr/News/Read?newsId=02797846645583400&mediaCodeNo=257,이데일리
"강신철 국방부 장관, 동부전선 최전방 군사대비태세 점검",https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092400583h.jpg,,2026-09-24 20:51,https://m.edaily.co.kr/News/Read?newsId=02784726645583400&mediaCodeNo=257,이데일리
지지율 하락세 李대통령…추석 ‘밥상 민심’ 주목,https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092400561h.jpg,,2026-09-24 20:00,https://m.edaily.co.kr/News/Read?newsId=02610886645583400&mediaCodeNo=257,이데일리
"""이재명 계속 지지해야 하나""…집값에 흔들리는 2030",https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092400557h.jpg,,2026-09-24 19:03,https://m.edaily.co.kr/News/Read?newsId=02400966645583400&mediaCodeNo=257,이데일리
李 “한·멕 경제협정 협상 재개해야”…사실상 FTA인 CEPA 추진,https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092400497h.jpg,,2026-09-24 17:19,https://m.edaily.co.kr/News/Read?newsId=02207446645583400&mediaCodeNo=257,이데일리
"靑, 유시민 ""국민 속였다"" 발언에 유감…""법적 대응은 미정""(종합)",https://image.edaily.co.kr/images/vision/files/NP/S/2026/09/PS26092400488h.jpg,,2026-09-24 17:11,https://m.edaily.co.kr/News/Read?newsId=02204166645583400&mediaCodeNo=257,이데일리
