title,thumbnail,short_content,write_time,link,company
"[오늘의 뉴스종합] '내란 재판' 군·경 나눠서 진행…""최후에 모아서 가자는 입장"" 外",https://image.ajunews.com/content/image/2025/02/27/20250227205711806862_258_161.png,"'내란 재판' 군·경 나눠서 진행…""최후에 모아서 가자는 입장"" '12·3 비상계엄' 사태 내란 혐의를 심리하는 법원이 재판 초기 군 관계자와 경찰 수뇌부 사건을 나눠 진행하기로 결정했다. 다만 향후 내란죄 성립 여부와 관련해 궁극적으로 이들 사건을 모두 병합해 심리하겠다는 방침이다. 서울중앙지법 형사합의25부(부장판사 지귀연)는 27일 내란 중요임무 종사 등 혐의를 받는 노상원 전 국군 정보사령관과 김용군 전 대령(전 제3야전사령부 헌병대장), 조지호 경찰청",2025-02-27,https://www.ajunews.com/view/20250227205651560,아주경제
'수입식품안전관리 특별법' 개정안 국회 통과…마약류 검사 강화,https://image.ajunews.com/content/image/2025/02/27/20250227210807621418_258_161.jpg,마약류 원료·성분이 포함될 가능성이 있는 해외직구식품을 식품의약품안전처가 직접 구매해 검사하는 내용의 '수입식품안전관리 특별법' 개정안 등이 27일 국회 본회의를 통과했다. 식약처에 따르면 이날 수입식품안전관리 특별법 등 식약처 소관 5개 법률 개정안이 국회 본회의를 통과했다. 식약처는 '식품 등의 표시·광고에 관한 법률' 개정안에 따라 온라인상 식품 등을 불법·부당 표시·광고한 정보통신서비스 제공자에게 해당 사실을 소비자에게 알리도록 요청할 수 있,2025-02-27,https://www.ajunews.com/view/20250227210517562,아주경제
"여야, '국민연금 개혁' 실무회동 성과 無…소득대체율·자동조정장치 이견",https://image.ajunews.com/content/image/2025/02/27/20250227202015638229_258_161.jpg,"정부와 국민의힘·더불어민주당은 27일 오후 국민연금 개혁 관련 실무 협의를 진행했지만 여전히 평생선을 달렸다. 국민의힘 김상훈·더불어민주당 진성준 정책위의장은 약 25분간 비공개 회동 후 각각 기자들과 만난 자리에서 ""더 논의하기로 했다""며 연금개혁안에 합의를 보지는 못했다고 밝혔다. 회의에는 양당 정책위의장을 비롯해 민주당 소속 박주민 보건복지위원장, 복지위 여야 간사인 국민의힘 김미애·민주당 강선우 의원, 조규홍 보건복지부 장관 등 6명이 참석했다. 김 정책",2025-02-27,https://www.ajunews.com/view/20250227201537554,아주경제
"외교부, 외교분야 특화 AI 구축 추진…""정책 수립 지원""",https://image.ajunews.com/content/image/2025/02/27/20250227194402554970_258_161.jpg,"외교부는 27일 외교안보 분야 인공지능(AI)을 구축하는 '지능형 외교안보 데이터 플랫폼 구축' 사업 계획에 대한 공개 토론회를 진행했다. 외교부에 따르면 조태열 외교부 장관은 이날 토론회에서 외교 업무에 AI 기술을 접목해 업무 프로세스의 전반적 효율성을 향상시키고, 창의적이고 전략적인 외교를 펼칠 수 있도록 하겠다는 의지를 드러냈다. 이 사업은 외교 업무에 AI를 접목해 수행 방식을 혁신하는 것이 목표로, 올해부터 3개년 계획으로 추진될 예정이다. 과학기술외교 자문위원회, 국가인공지능위",2025-02-27,https://www.ajunews.com/view/20250227194327548,아주경제
"'내란 재판' 군·경 나눠서 진행…""최후에 모아서 가자는 입장""",https://image.ajunews.com/content/image/2025/02/27/20250227193207135770_258_161.jpg,"'12·3 비상계엄' 사태 내란 혐의를 심리하는 법원이 재판 초기 군 관계자와 경찰 수뇌부 사건을 나눠 진행하기로 결정했다. 다만 향후 내란죄 성립 여부와 관련해 궁극적으로 이들 사건을 모두 병합해 심리하겠다는 방침이다. 서울중앙지법 형사합의25부(부장판사 지귀연)는 27일 내란 중요임무 종사 등 혐의를 받는 노상원 전 국군 정보사령관과 김용군 전 대령(전 제3야전사령부 헌병대장), 조지호 경찰청장, 김봉식 전 서울경찰청장의 2번째 공판준비기일과 김용현 전 국방부 장관의 3번째 공판준비기일을",2025-02-27,https://www.ajunews.com/view/20250227193146547,아주경제
"조지호·김봉식 '내란 혐의' 재판, 3월 20일 본격 시작",https://image.ajunews.com/content/image/2025/02/27/20250227185308623512_258_161.jpg,윤석열 대통령 비상계엄 사태와 관련해 내란 혐의로 재판에 넘겨진 경찰 수뇌부 재판이 다음 달에 본격 공판 절차에 들어간다. 서울중앙지법 형사합의25부(지귀연 부장판사)는 27일 내란 중요임무 종사 혐의로 기소된 조지호 경찰청장과 김봉식 전 서울경찰청장의 두 번째 공판준비기일을 열고 이같이 결정했다. 재판부는 다음 달 20일 조 청장과 김 전 청장의 첫 공판을 시작한다. 그 사이 일부 증인이 미리 채택될 경우 증인신문도 바로 진행할 수 있다고 말했다. 같은 달 31일에는 두 번째 공판기일을 연다. 재판부,2025-02-27,https://www.ajunews.com/view/20250227185238529,아주경제
'에너지3법' 국회 본회의 드디어 통과,https://image.ajunews.com/content/image/2025/02/27/20250227174541796126_258_161.jpg,첨단산업을 위한 에너지 수급을 촉진하기 위한 '에너지 3법'이 27일 국회 본회의를 통과했다. 국회는 이날 본회의를 열고 '에너지 3법(국가기간 전력망 확충 특별법·고준위 방사성폐기물 관리에 관한 특별법·해상풍력 보급 촉진 및 산업 육성에 관한 특별법)'을 처리했다. 에너지3법은 20대 국회와 21대 국회에서 발의됐지만 여야 이견 차를 극복하지 못하고 폐기됐다. 22대 국회 들어 처리가 된 것이다. '전력망확충법'은 정부가 송전선로 확충을 지원하는 내용이 핵심이다,2025-02-27,https://www.ajunews.com/view/20250227174120500,아주경제
"민주, 明녹취 공개…""김여사, 경남지사 선거에도 개입 의혹""",https://image.ajunews.com/content/image/2025/02/27/20250227175015422707_258_161.jpg,"더불어민주당은 27일 윤석열 대통령의 배우자 김건희 여사가 2022년 지방선거 경남도지사 선거에 개입한 정황이 있다고 주장하며 '정치 브로커' 명태균 씨의 음성이 담긴 녹취를 공개했다. 민주당이 이날 배포한 녹취 자료에 따르면 명씨는 2022년 3월 8일 지인과의 대화에서 윤한홍 국민의힘 의원이 경남도지사 출마를 포기하게 된 배경을 설명하는 과정에서 김 여사의 전언을 소개했다. 명씨는 김 여사로부터 들은 김 여사와 윤 의원 간의 통화 내용을 지인에게 재연하는 방식으로, 윤 의원이 김 여사에 &q",2025-02-27,https://www.ajunews.com/view/20250227173309492,아주경제
"안철수 ""尹 탄핵 찬반 대등, 이재명에 대한 반발""",https://image.ajunews.com/content/image/2025/02/27/20250227174145731350_258_161.jpg,"안철수 국민의힘 의원은 최근 윤석열 대통령 탄핵에 대한 여론조사 찬반 비율이 박근혜 전 대통령 탄핵 당시와 달리 대등한 양상으로 나오는 것에 대해 ""극우 세력의 결집을 반영하는 것""이라며 ""이재명 더불어민주당 대표에 대한 반발이기도 하다""고 말했다. 안 의원은 지난 26일(현지시각) 영국 BBC와의 인터뷰에서 ""이런 정치적 양극화는 지속 가능하지 않기 때문에 향후 선거에서 승리하기 위해서는 현재 여당이 중도층을 포용하는 모습을 보여야 한다""며 이같이 밝혔다. 최근 조",2025-02-27,https://www.ajunews.com/view/20250227174043497,아주경제
"'명태균 특검법' 본회의 통과…野 ""국정농단 전모 낱낱이 밝혀야""",https://image.ajunews.com/content/image/2025/02/27/20250227172556335111_258_161.jpg,"윤석열 대통령 부부의 '공천 개입 의혹' 진상 규명을 위한 이른바 '명태균 특검법'이 27일 야당 주도로 국회 본회의를 통과했다. 이에 야당 의원들은 ""국정 농단 전모를 낱낱이 밝혀야 한다""고 목소리를 높였다. 국회는 이날 본회의를 열고 명태균 특검법을 재석 의원 274명 중 찬성 182명, 반대 91명, 기권 1명으로 통과시켰다. 국민의힘에서는 김상욱 의원 1명이 찬성표를 던졌다. 특검법 통과 소식에 야당 의원들은 ""반드시 진상이 규명돼야 한다""고 목소리를 높였다. 김",2025-02-27,https://www.ajunews.com/view/20250227172508479,아주경제
