title,thumbnail,short_content,write_time,link,company
몽골 ‘서울의 거리’ 깜짝 방문한 李대통령 부부…시민들과 ‘하이파이브’,https://img.seoul.co.kr/img/upload/2026/07/10/SSC_20260710012808_N1.jpg.webp,"몽골을 국빈 방문 중인 이재명 대통령과 김혜경 여사가 9일(현지시간) 저녁 몽골 울란바타르의 ‘서울의 거리’를 깜짝 방문해 몽골 국민들과 소통하는 시간을 가졌다. 서울의 거리는 1995년 서울과 울란바타르가 자매결연을 계기로 조성된 거리로 한국 브랜드 편의점과 음식점 등 한국 문화를 곳곳에서 접할 수 있는 공간이다. 또 한국 전통식 정자인 ‘서울정’이 세워져 있어 양국 우호의 상징으로 자리하고 있다는 게 안귀령 청와대 부대변인의 설명이다. 몽골 국민들은 이 대통령 부부를 보자 “안녕하세요”, “반갑습니다”, “감사합니다”라고 외치며 환영했다. 이 대통령 부부는 몽골 국민들과 일일이 악수를 하고 하이파이브를 하며 화답했다. 또 손가락 하트를 보내는 몽골 국민도 있었다고 안 부대변인이 전했다. 이 대통령 부부는 서울정에 올라 일대를 둘러본 뒤 인근 노점에서 판매 중인 김밥과 떡볶이, 만두를 구입해 맛보기도 했다. 이 대통령 부부가 몽골 국민들도 떡볶이를 좋아하느냐고 묻자 상인은 “특히 젊은이들 사이에서 인기가 많다”며 “만두도 한국 제품”이라고 소개했다. 한 몽골 국민은 “국빈 방문을 성공적으로 마무리하시길 바랍니다”라며 응원했고 교민들도 “힘내주세요”",2026-07-10,https://www.seoul.co.kr/news/politics/2026/07/10/20260710500001,서울신문
李 “핵심광물·공급망 협력 강화”… 한·몽골 ‘황금시대’ 연다,https://img.seoul.co.kr/img/upload/2026/07/09/SSC_20260709181123_N1.jpg.webp,"멈췄던 CEPA 협상 원칙적 타결 2030년까지 교역 10억 달러 달성 후렐수흐 “남북관계 개선 역할 할 것” 李, 신조어 ‘몽탄’ 소개 “상생 확산” 이재명 대통령은 9일(현지시간) 오흐나 후렐수흐 몽골 대통령과 정상회담에서 “포괄적경제동반자협정(CEPA) 원칙적 타결을 계기로 2030년까지 한몽 교역 규모 10억 달러(약 1조 5000억원) 달성을 위해 함께 힘을 모으겠다”고 밝혔다. 한국 대통령으로서는 15년 만에 몽골을 국빈 방문한 이 대통령은 이날 울란바타르에서 후렐수흐 대통령과 정상회담 후 ‘한몽 관계의 황금시대’라는 이름으로 공동 언론 발표문을 내고 “(양국 간) 경제·통상·투자 협력을 확대하고 공급망과 핵심광물 분야 협력을 강화하겠다”며 이같이 밝혔다. 몽골을 가리켜 “국익 중심 실용 외교의 주요 파트너”라 부른 이 대통령은 이번 정상회담의 가장 큰 성과로 “양국 정상이 ‘한몽 관계의 황금시대’를 함께 열어간다는 공동의 비전을 확인하고 한몽 관계 발전의 지향점을 담은 공동선언을 채택한 것”이라고 했다. 이어 “이번 공동선언은 한몽 양국이 30여 년간 쌓아온 우정과 신뢰 위에 앞으로의 시간을 ‘한몽 관계의 황금시대’로 만들어 나가는 중요한 이",2026-07-10,https://www.seoul.co.kr/news/politics/diplomacy/2026/07/10/20260710005003,서울신문
국힘 윤리위 인원 추가… “사실상 징계 채비 들어가”,https://img.seoul.co.kr/img/upload/2026/07/09/SSC_20260709181043_N1.jpg.webp,"‘징계 정치’ 논란이 이어지고 있는 국민의힘이 9일 중앙윤리위원 1명을 추가로 임명했다. 지도부는 “정원 내 보강”이라며 확대 해석을 경계했지만 본격 징계 개시를 앞둔 사전 정비라는 해석이 적지 않다. 국민의힘 최고위원회는 9일 비공개 회의에서 중앙당 윤리위원 1명을 추가 임명하는 안건을 의결했다. 이에 따라 윤리위원은 기존 6명에서 7명으로 늘었다. 최보윤 수석대변인은 “윤리위원은 9명이 최대 인원이고, 최고위에서 추가 임명에 대한 공감대가 있었다”고 설명했다. 추가 임명된 위원은 현직 변호사로 알려졌다. 지난 3월 배현진 의원과 김종혁 전 최고위원 징계에 대한 법원의 효력정지 가처분 인용으로 윤리위 결정의 절차적 하자가 지적됐던 만큼 법적 완결성을 보강하려는 취지라는 해석이 나온다. 최 수석대변인은 “윤리위 징계(심의)가 멈춰 있었고, 당원들의 요구나 당헌·당규에 따라 윤리위가 선거 이후 열리는 건 자연스럽고 필요한 절차”라고 했다. 다만 비공개 회의에서 우재준 청년최고위원은 “지금 시기에 윤리위원 추가 임명은 안 좋게 해석될 여지가 많다”는 취지로 반대 의견을 낸 것으로 전해졌다. 당 안팎에서는 추가 인선의 시점을 두고 해석이 분분하다. 윤리위가 지",2026-07-10,https://www.seoul.co.kr/news/politics/2026/07/10/20260710004004,서울신문
친청이 반기 든 선호투표제… 전준위 “당헌·당규 위반 아냐”,https://img.seoul.co.kr/img/upload/2026/07/09/SSC_20260709181217_N1.jpg.webp,"더불어민주당 전당대회준비위원회는 9일 친청(친정청래)계가 반발하고 있는 선호투표제에 대해 당헌·당규 위반으로 보기 어렵다고 밝혔다. 김민석 전 국무총리는 정청래 전 대표 측의 문제 제기에 대해 “집단적 자기정치”라고 비판했다. 여기에 정 전 대표는 “때리면 맞겠다”고 응수했다. 전준위원인 이연희 의원은 이날 국회에서 전준위 회의 직후 “현재까지 전준위나 기획분과 입장은 선호투표제를 당헌·당규 위반으로 보기 어렵다는 것”이라며 “10일 최고위에서도 결론나지 않으면 주말 비상 최고위원회를 소집하는 방안도 염두에 두고 있다”고 밝혔다. 앞서 정 전 대표 측이 당대표 선거에 선호투표제를 도입하는 건 당헌·당규 위반 여지가 있다고 반발하면서 민주당은 이를 재논의하고 있다. 전준위 의결 사항은 최고위, 당무위를 거친 뒤 최종 확정된다. 전준위는 또 전당대회에서 청년 최고위원을 별도 선출하기로 했다. 선출직 최고위원 5명 중 1명은 청년 최고위원 몫이 되는 셈이다. 대의원·권리당원 ‘1인 1표’가 처음 적용되는 이번 전당대회에서 대구·경북·경남 등 전략 지역의 대의원·권리당원 표에 대해선 5%를 가중치로 주기로 했다. 이런 가운데 김 전 총리는 전날에 이어 이날도 전",2026-07-10,https://www.seoul.co.kr/news/politics/2026/07/10/20260710004003,서울신문
“검사는 수사 못 한다”… 마지막 관문 넘는 與,https://img.seoul.co.kr/img/upload/2026/07/09/SSC_20260709180147_N1.jpg.webp,"더불어민주당이 검찰개혁 마지막 과제로 꼽히는 보완수사권을 전면 폐지하는 내용의 형사소송법 개정안을 9일 발의했다. 보완수사권을 없애는 대신 공소청 검사의 시정조치요구권과 보완수사요구권, 재수사요구권을 강화해 경찰을 견제하는 게 핵심이다. 민주당은 매주 1~2회 법제사법위원회 소위원회를 열어 심사에 속도를 낸 뒤 이르면 다음달 중순 이전에 법안을 처리한다는 방침이다. 민주당 형사소송법 개정 태스크포스(TF)는 이날 검사의 수사를 규정한 조항을 삭제하고 경찰 등 수사기관의 감시와 견제를 강화하는 내용을 담은 형소법 개정안을 국회 의안과에 제출했다. 개정안은 검사의 수사를 규정한 조항(제196조 등)을 전면 손질하면서 최대 쟁점으로 꼽힌 보완수사권을 없앴다. 대신 공소청 검사가 보완수사를 요구하면 경찰이 거절할 수 있는 근거를 삭제해 보완수사요구권이 실질적으로 기능할 수 있도록 했다. 경찰은 보완수사를 요구받으면 한 달 이내 보완수사를 끝내야 한다. 다만 공소시효가 머지않은 사건 등 검사가 판단했을 때 시급한 사건은 보완수사 기간이 1개월보다 더 줄어들 수도 있다. 1회에 한해 보완수사 기간이 더 필요한 경우 연장할 수는 있다. 보완수사를 맡은 경찰이 정당한",2026-07-10,https://www.seoul.co.kr/news/politics/congress/2026/07/10/20260710001006,서울신문
"“제3자 추천… 155명 투입”… 민주, 선관위 특검법 발의",,"더불어민주당이 9일 국민 참정권을 침해한 ‘6·3 지방선거 투표용지 부족 사태’와 관련해 당론으로 선거관리위원회 특별검사 법안을 제출했다. 중앙선관위원장 상임화와 선관위 사무총장의 인사청문제도 도입 등을 핵심으로 한 이른바 ‘선관위 개혁 3법’도 발의했다. 민주당 김성회·이주희 원내대변인은 이날 국회 의안과에 한병도 대표 직무대행 겸 원내대표가 대표 발의한 선관위 특검 법안을 제출한 뒤 “국정조사를 추진하는 흐름에 맞춰 선관위 관련 수사에 속도를 내기 위해 특검 법안을 발의했다”고 밝혔다. 핵심 쟁점이었던 특검 추천 권한은 여야가 아닌 제3자에게 주기로 했다. 한국법학교수회, 법학전문대학원협의회, 대한변호사협회가 각 한 명씩 추천하고 대통령이 이 중 한 명을 특검으로 임명하는 구조다. 수사 인력은 파견검사 30명, 파견 공무원 70명, 특검보 5명, 특검 수사관 50명 등으로 구성됐다. 수사 기간은 20일의 준비 기간 외에 90일이다. 천준호 원내운영수석부대표는 이날 정책조정회의에서 “선관위 특검의 핵심은 공정성”이라며 “첫 단계인 특검 추천 방식부터 각별히 더 공정해야 한다. 제3자 추천이 가장 합리적”이라고 했다. 그러면서 “국민의힘은 즉시 국회로 돌아",2026-07-10,https://www.seoul.co.kr/news/politics/congress/2026/07/10/20260710003002,서울신문
"추경호 ‘경제 살리기’ 강행군…서울선 예산협의, 대구선 비상경제 회의",https://img.seoul.co.kr/img/upload/2026/07/09/SSC_20260709221422_N1.jpg.webp,"추경호 대구시장은 9일 비상경제대책회의를 주재하고 민간 중심의 경제 회복과 산업구조 대전환의 필요성을 강조했다. 그는 이날 오전 서울에서 지역 국회의원들과 예산정책협의회를 가진 뒤 오후에는 대구에서 비상경제대책회의를 주재하는 강행군을 소화했다. 추 시장은 이날 오후 시청 산격청사에서 제1차 비상경제대책회의를 열고 “대구 경제가 매우 어렵고 그 침체가 상당히 오래 지속됐다”면서 “위기가 장기화되면서 이를 당연하게 받아들이는 불감증이 생길까 우려돼 비상한 각오로 경제 문제를 진단하고 해법을 찾아야 할 때”라고 말했다. 이날 회의에는 인공지능(AI)·로봇·반도체 등 산업 분야 전문가와 교수, 경제·산업 관계기관, 대구상공회의소, 경북대학교 산학협력단 등 민간 전문가들이 참석했다. 이들은 대구 경제 정책 방향을 함께 모색하는 민관 협력형 논의 방식으로 진행됐다. 비상경제대책회의는 추 시장이 후보 시절 내건 주요 공약이다. 그는 회의를 구성한 배경에 대해 “선거 과정에서도 공무원과 지역사회가 현재의 경제 상황을 정말 비상한 상황으로 인식하고 있는지 고민이 많았다”면서 “정치권과 공직사회, 지역사회 모두 누적된 경제적 문제에 관해서 비상한 각오로 문제를 진단하고 해",2026-07-09,https://www.seoul.co.kr/news/politics/2026/07/09/20260709500290,서울신문
靑 “정보통신망법 차별적 대응 아냐…美에 좀 더 설명할 것”,https://img.seoul.co.kr/img/upload/2026/07/08/SSC_20260708192931_N1.jpg.webp,"청와대는 9일(현지시간) 미국 국무부가 7일자로 시행된 한국의 정보통신망법 개정안에 대해 우려를 보인 것과 관련해 “우리가 좀 더 설명을 해야 될 것 같다”는 입장을 밝혔다. 청와대 고위 관계자는 이날 이재명 대통령의 몽골 국빈 방문 중 울란바타르에서 기자들과 만나 “우리가 차별적인 것을 하는 게 아니고 소비자의 이익을 보호하기 위한 합당한 절차를 하는 것이기 때문에 서로 소통하면서 이 일을 해소해 나가려고 한다”고 말했다. 앞서 미 국무부는 8일 대변인 명의의 성명을 내고 정보통신망법 개정안에 대해 “과도한 콘텐츠 규제를 통해 표현의 자유를 훼손할 수 있는 점에 대해 심각한 우려를 갖고 있다”는 입장을 낸 바 있다. 이 대통령이 지난 7일 튀르키예 앙카라에서 열린 북대서양조약기구(나토) 정상회의 참석을 계기로 열린 만찬 자리에서 도널드 트럼프 미국 대통령과 만나 군용 선박 건조 관련 후속 논의를 진행한 것과 관련해 이 관계자는 “한국에서 (군함을) 건조하는 것도 배제하지 않는 것 같은 인상을 받았는데 그것도 파악해봐야 한다”고 말했다. 이 관계자는 “미국의 군함, 군수지원함, 상선 계열 등 여러 가지가 다르고 선박 종류마다 (적용되는) 법 내용도 조금씩",2026-07-09,https://www.seoul.co.kr/news/politics/2026/07/09/20260709500289,서울신문
김혜경 여사 “한 나라의 역사와 문화 이해…그 나라 국민 이해 첫걸음”,https://img.seoul.co.kr/img/upload/2026/07/09/SSC_20260709204830_N1.jpg.webp,"김혜경 여사는 9일(현지시간) 몽골 울란바타르에 있는 칭기즈칸 국립박물관을 찾아 “한 나라의 역사와 문화를 이해하는 것은 그 나라 국민을 이해하는 첫걸음이라고 생각한다”고 말했다. 이재명 대통령과 함께 몽골을 국빈 방문 중인 김 여사는 이날 오흐나 후렐수흐 몽골 대통령 부인 롭상도르지 벌러르체첵 여사와 함께 칭기즈칸 황금 동상을 함께 관람한 뒤 “한국과 몽골이 오랜 역사와 문화 교류를 바탕으로 국민 간 우정을 더욱 깊게 이어가기를 기대한다”며 이처럼 밝혔다. 칭기즈칸 국립박물관은 국립중앙박물관과 다양한 협력을 이어오고 있으며, 우리 정부는 공적개발원조(ODA) 사업을 통해 전시, 교육, 운영 역량 강화를 지원하고 있다. 이를 바탕으로 칭기즈칸 국립박물관은 양국 문화협력의 성과를 보여주는 공간으로 자리매김하고 있다고 안귀령 청와대 부대변인이 설명했다. 두 여사는 박물관장의 안내를 받으며 몽골의 역사와 시대상을 담은 다양한 유물과 사진, 영상 등을 함께 관람했다. 박물관장이 흉노시대 관련 유산의 세계유산 등재를 위해 노력하고 있으며 오는 19일부터 부산에서 열리는 제48차 유네스코 세계유산위원회에 참석할 예정이라고 소개하자, 김 여사는 “부산에 오시나요”라며",2026-07-09,https://www.seoul.co.kr/news/politics/2026/07/09/20260709500283,서울신문
이 대통령 “동탄 신도시와 몽골 합성어 ‘몽탄’ 같은 상생 모델 만들어야”,https://img.seoul.co.kr/img/upload/2026/07/09/SSC_20260709201703_N1.jpg.webp,"몽골을 국빈 방문 중인 이재명 대통령은 9일(현지시간) 한국과 몽골 기업인들을 만나 “양국은 자원과 기술, 인력과 자본처럼 서로의 다른 분야에서 확실한 강점을 갖추고 있으며 그렇기에 양국 간 협력의 잠재력은 더욱 무궁무진하다”고 말했다. 이 대통령은 이날 울란바타르에서 열린 ‘한·몽골 비즈니스포럼’에 오흐나 후렐수흐 몽골 대통령과 함께 참석해 축사에서 “양국 국민 일상에까지 스며든 깊은 우정과 신뢰는 경제와 산업, 인적 교류 등 다양한 분야에서 의미 있는 성과로 나타나고 있다”며 이같이 말했다. 이 대통령은 한국 젊은이들 사이에서 울란바타르가 한국의 동탄 신도시와 몽골의 합성어인 ‘몽탄’이라고 불린다고 소개하며 몽탄 같은 상생의 모델을 더욱 확산시켜 나가자고 제안했다. 이 대통령은 “몽탄을 한마디로 정의하며 ‘상호 호혜적 협력 모델’”이라며 “한국의 유통기업이 기술과 경험을 제공하고 몽골기업은 직접 투자를 통해 사업을 운영하며 경험을 쌓아간다”고 설명했다. 이어 “이러한 성과를 더 확산시키려면 공동 물류센터나 콜드체인 같은 인프라 확대와 함께 인력 양성과 기술 교류 확대가 필수적”이라고 덧붙였다. 이 대통령은 이러한 경제 협력을 위해 이날 양국이 다양",2026-07-09,https://www.seoul.co.kr/news/politics/2026/07/09/20260709500279,서울신문
